IsRamadan,n,mean,median,std,uplift_vs_base_%,Feature,RevenueCenter,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact,IslamicPeriod
,21,1554.2190476190476,1012.0,1176.2694302833206,5.511861307428694,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Dubai-Food-Festival
,39,9197.402564102564,2916.0,10542.140833677879,5.493493342454571,IsFoodFestival,RevenueCenter_5,,,,,,,,,,,,,,,1.0,,,,,
,1272,7046.006682389937,0.0,14601.96643568602,5.2939426094909825,RevenueImpact,RevenueCenter_8,,,,,,,,,,,,,,,,,,,Neutral,
,30,4737.61,1546.375,6091.090210361247,5.082987173119681,IsMarathon,RevenueCenter_3,,,,,,,,,,1.0,,,,,,,,,,
,93,476.247311827957,401.0,354.47072166805117,4.916306971862234,IsDSF,RevenueCenter_2,,,,,1.0,,,,,,,,,,,,,,,
,507,137.68244575936885,45.0,216.76361815048722,4.574393580516653,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Normal
,981,137.41335372069318,45.0,213.96277483565623,4.37000923357504,TourismIntensity,RevenueCenter_9,,,,,,,,,,,,,,,,,,Normal,,
,57,473.640350877193,362.0,374.50133218323475,4.3419988160341125,RevenueImpact,RevenueCenter_2,,,,,,,,,,,,,,,,,,,Boost,
,1398,7.15307582260372e-05,0.0,0.002674523475799707,4.291845493562234,IsLast10Ramadan,RevenueCenter_4,,,,0.0,,,,,,,,,,,,,,,,
,15,1535.0133333333333,809.0,1478.676297458868,4.208035656128939,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,1272,4695.253136792453,1591.75,6409.498084938271,4.1434869371078085,RevenueImpact,RevenueCenter_3,,,,,,,,,,,,,,,,,,,Neutral,
,1272,471.45828616352196,359.25,521.2539021955637,3.8612944306313457,RevenueImpact,RevenueCenter_2,,,,,,,,,,,,,,,,,,,Neutral,
,15,4681.78,1921.5,5048.323706998478,3.8446448076916995,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,51,9034.154901960785,5896.6,8507.895263443566,3.6210553319079013,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,1242,9027.010603864734,5050.5,8850.020732836467,3.5391107874151047,IsPostEvent,RevenueCenter_5,,,,,,,,,,,,,,,,,0.0,,,
,99,469.67676767676767,401.0,363.2577043379452,3.4688295583049236,TourismIntensity,RevenueCenter_2,,,,,,,,,,,,,,,,,,High,,
,42,4662.721428571428,1523.0,5617.954207164554,3.421914440066128,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Pre-DSF
,1410,7.092198581560284e-05,0.0,0.002663118206456542,3.404255319148931,IsEid,RevenueCenter_4,0.0,,,,,,,,,,,,,,,,,,,
,1242,492.35652173913047,223.25,2215.304653714445,3.395891822954464,IsPostEvent,RevenueCenter_6,,,,,,,,,,,,,,,,,0.0,,,
,1266,4655.372069510268,1550.475,6424.464144110237,3.2589013165809755,IsSummerEvent,RevenueCenter_3,,,,,,0.0,,,,,,,,,,,,,,
,1266,1518.6662164296997,1054.5,1453.595604405401,3.098272695653835,IsSummerEvent,RevenueCenter_1,,,,,,0.0,,,,,,,,,,,,,,
,507,8978.697968441815,4515.0,9023.21788857538,2.984968610009887,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Normal
,1272,45.833333333333336,20.0,72.35415709760572,2.956583366714945,RevenueImpact,RevenueCenter_7,,,,,,,,,,,,,,,,,,,Neutral,
,1398,489.6597639484978,240.5,2093.422094812766,2.829567087764501,IsLast10Ramadan,RevenueCenter_6,,,,0.0,,,,,,,,,,,,,,,,
,1272,1514.1866588050314,1038.0,1433.2078447929885,2.7941672585620023,RevenueImpact,RevenueCenter_1,,,,,,,,,,,,,,,,,,,Neutral,
,1419,7.047216349541931e-05,0.0,0.0026546593660094994,2.7484143763213487,IsFoodFestival,RevenueCenter_4,,,,,,,,,,,,,,,0.0,,,,,
,1419,7.047216349541931e-05,0.0,0.0026546593660094994,2.7484143763213487,IsGITEX,RevenueCenter_4,,,,,,,,,,,0.0,,,,,,,,,
,1419,7.047216349541931e-05,0.0,0.0026546593660094994,2.7484143763213487,IsAirshow,RevenueCenter_4,,,,,,,,,,,,,0.0,,,,,,,
,93,45.70967741935484,25.0,53.33111919784555,2.678811939449904,IsDSF,RevenueCenter_7,,,,,1.0,,,,,,,,,,,,,,,
,1419,135.0986610288936,40.0,210.19958895889397,2.6119232028166497,IsAirshow,RevenueCenter_9,,,,,,,,,,,,,0.0,,,,,,,
,1266,8940.169462875197,4685.9,8885.93223004183,2.5430496424363223,IsSummerEvent,RevenueCenter_5,,,,,,0.0,,,,,,,,,,,,,,
,1242,465.451843800322,342.5,557.3013749399637,2.538087485131713,IsPostEvent,RevenueCenter_2,,,,,,,,,,,,,,,,,0.0,,,
,1332,465.13283783783777,348.0,554.4717393515191,2.4678111252350234,IsPostRamadan,RevenueCenter_2,,,0.0,,,,,,,,,,,,,,,,,
,1398,465.0507439198855,352.0,534.5074330337976,2.44972600331939,IsLast10Ramadan,RevenueCenter_2,,,,0.0,,,,,,,,,,,,,,,,
,30,487.71666666666664,422.5,441.2221991502564,2.421512624214323,IsMarathon,RevenueCenter_6,,,,,,,,,,1.0,,,,,,,,,,
,42,464.29761904761904,406.5,351.84264185618423,2.283814137101028,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Pre-DSF
,1332,8916.91569069069,4745.4,8793.497407907065,2.276330680856037,IsPostRamadan,RevenueCenter_5,,,0.0,,,,,,,,,,,,,,,,,
,1242,4607.56150563607,1559.75,6380.945516204026,2.198434779586165,IsPostEvent,RevenueCenter_3,,,,,,,,,,,,,,,,,0.0,,,
,1428,7.00280112044818e-05,0.0,0.0026462806201248204,2.100840336134462,IsMarathon,RevenueCenter_4,,,,,,,,,,0.0,,,,,,,,,,
,1398,4602.898240343347,1583.75,6255.584605028785,2.095000801918091,IsLast10Ramadan,RevenueCenter_3,,,,0.0,,,,,,,,,,,,,,,,
,1398,1502.5832117310445,1045.5,1417.3123896359837,2.006439621177724,IsLast10Ramadan,RevenueCenter_1,,,,0.0,,,,,,,,,,,,,,,,
,1242,6824.231481481482,0.0,14375.553580727817,1.9797837775066527,IsPostEvent,RevenueCenter_8,,,,,,,,,,,,,,,,,0.0,,,
,1410,6822.82304964539,0.0,14392.469379826915,1.9587364882258336,IsEid,RevenueCenter_8,0.0,,,,,,,,,,,,,,,,,,,
0.0,1029,1500.5249562682216,1057.5,1380.7974186678966,1.8667100474980574,IsRamadan,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,
,1242,134.10628019323673,35.0,212.82678900945746,1.8581769752756505,IsPostEvent,RevenueCenter_9,,,,,,,,,,,,,,,,,0.0,,,
,1398,45.32546494992847,18.0,71.75151443358588,1.8157456891438435,IsLast10Ramadan,RevenueCenter_7,,,,0.0,,,,,,,,,,,,,,,,
,1410,484.09195035460993,235.0,2085.3532017394705,1.6603146728467018,IsEid,RevenueCenter_6,0.0,,,,,,,,,,,,,,,,,,,
,15,1497.3,1415.0,818.1256845462595,1.647776211230646,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,1266,461.3925276461295,342.5,564.9538647783492,1.6438284538430443,IsSummerEvent,RevenueCenter_2,,,,,,0.0,,,,,,,,,,,,,,
,1419,483.746229739253,237.0,2078.640802742175,1.5877126258175587,IsGITEX,RevenueCenter_6,,,,,,,,,,,0.0,,,,,,,,,
,1419,45.2184637068358,18.0,71.81104866966707,1.5753860730388451,IsAirshow,RevenueCenter_7,,,,,,,,,,,,,0.0,,,,,,,
,1332,4576.868198198198,1538.725,6298.336298608713,1.5176390974184613,IsPostRamadan,RevenueCenter_3,,,0.0,,,,,,,,,,,,,,,,,
,1272,133.6556603773585,40.0,207.4610267955408,1.515916248274986,RevenueImpact,RevenueCenter_9,,,,,,,,,,,,,,,,,,,Neutral,
,171,45.175438596491226,25.0,59.97110759465787,1.4787376724558683,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,1398,133.5050071530758,35.0,211.28990449172346,1.4014901173080427,IsLast10Ramadan,RevenueCenter_9,,,,0.0,,,,,,,,,,,,,,,,
,1332,482.7213963963964,225.5,2141.970538753558,1.3724954960022233,IsPostRamadan,RevenueCenter_6,,,0.0,,,,,,,,,,,,,,,,,
,30,133.33333333333334,70.0,210.0875570070617,1.2710981454469699,IsMarathon,RevenueCenter_9,,,,,,,,,,1.0,,,,,,,,,,
,1440,6.944444444444444e-05,0.0,0.0026352313834736548,1.2499999999999953,IsNewYear,RevenueCenter_4,,,,,,,,,0.0,,,,,,,,,,,
,1419,133.28400281888653,35.0,210.52411935105204,1.2336299801711592,IsGITEX,RevenueCenter_9,,,,,,,,,,,0.0,,,,,,,,,
,1410,8818.126560283687,4550.5,8710.156728079875,1.143227024876726,IsEid,RevenueCenter_5,0.0,,,,,,,,,,,,,,,,,,,
,1428,6767.556372549019,0.0,14266.488346808495,1.1328436685459236,IsMarathon,RevenueCenter_8,,,,,,,,,,0.0,,,,,,,,,,
,1365,6762.764102564102,0.0,14391.854611557916,1.061229061363935,IsDSF,RevenueCenter_8,,,,,0.0,,,,,,,,,,,,,,,
,1398,6762.103361945637,0.0,14403.873153731467,1.0513551018438037,IsLast10Ramadan,RevenueCenter_8,,,,0.0,,,,,,,,,,,,,,,,
,1440,6759.423958333334,0.0,14292.747606499657,1.0113146955684886,IsNewYear,RevenueCenter_8,,,,,,,,,0.0,,,,,,,,,,,
,1410,458.47797163120566,345.0,542.3937009497345,1.0017577356383367,IsEid,RevenueCenter_2,0.0,,,,,,,,,,,,,,,,,,,
,1365,1487.3346007326006,1016.0,1421.2095624488738,0.971251350088477,IsDSF,RevenueCenter_1,,,,,0.0,,,,,,,,,,,,,,,
,1365,4543.024278388278,1571.75,6247.943357550708,0.766960972525539,IsDSF,RevenueCenter_3,,,,,0.0,,,,,,,,,,,,,,,
0.0,1029,4542.376083576288,1558.5,5700.705339349753,0.7525836288619575,IsRamadan,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,
,1419,8783.318336856943,4530.0,8697.920388018136,0.7439794046122988,IsGITEX,RevenueCenter_5,,,,,,,,,,,0.0,,,,,,,,,
,1410,4539.219921985816,1559.75,6224.408762384999,0.6825781011955041,IsEid,RevenueCenter_3,0.0,,,,,,,,,,,,,,,,,,,
,1419,44.79492600422833,18.0,71.46705339075974,0.6239825504035121,IsGITEX,RevenueCenter_7,,,,,,,,,,,0.0,,,,,,,,,
,1419,8763.797054263565,4515.0,8689.902741815622,0.5200718088593008,IsAirshow,RevenueCenter_5,,,,,,,,,,,,,0.0,,,,,,,
,3,456.1666666666667,468.0,197.51603310448834,0.49258198778076023,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,3,456.1666666666667,468.0,197.51603310448834,0.49258198778076023,IsNationalDay,RevenueCenter_2,,,,,,,,1.0,,,,,,,,,,,,
,1200,132.30208333333334,40.0,204.0393217609789,0.48782949572827844,IsPreEvent,RevenueCenter_9,,,,,,,,,,,,,,,,0.0,,,,
,1419,456.1024947145877,342.0,542.7157859148925,0.47844503822515744,IsGITEX,RevenueCenter_2,,,,,,,,,,,0.0,,,,,,,,,
,1332,1479.9088813813812,1023.5,1411.9506489792207,0.4671387081194957,IsPostRamadan,RevenueCenter_1,,,0.0,,,,,,,,,,,,,,,,,
1.0,429,44.72494172494172,12.0,77.58136433068283,0.4667750823730152,IsRamadan,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,
,1242,1479.0637922705314,1017.0,1399.0449729959155,0.40976782131110084,IsPostEvent,RevenueCenter_1,,,,,,,,,,,,,,,,,0.0,,,
,1419,1478.1245454545453,1021.0,1407.4845848077687,0.34600481445979436,IsGITEX,RevenueCenter_1,,,,,,,,,,,0.0,,,,,,,,,
,1440,132.11111111111111,35.0,208.87113397051976,0.34277974578036785,IsNewYear,RevenueCenter_9,,,,,,,,,0.0,,,,,,,,,,,
,1419,4523.661627906977,1558.5,6204.371159780555,0.3374859519636625,IsGITEX,RevenueCenter_3,,,,,,,,,,,0.0,,,,,,,,,
,1419,6713.520436927413,0.0,14352.314641797535,0.32534277326410976,IsGITEX,RevenueCenter_8,,,,,,,,,,,0.0,,,,,,,,,
,1419,1477.3953699788583,1012.0,1412.5643803551588,0.29650300081432973,IsAirshow,RevenueCenter_1,,,,,,,,,,,,,0.0,,,,,,,
,1365,8740.916073260072,4537.0,8683.546474854114,0.2576287331824982,IsDSF,RevenueCenter_5,,,,,0.0,,,,,,,,,,,,,,,
,21,454.9047619047619,360.0,307.0891002236818,0.21458695435770228,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Dubai-Food-Festival
,1455,6.872852233676977e-05,0.0,0.0026216125254653866,0.20618556701031626,IsNationalDay,RevenueCenter_4,,,,,,,,0.0,,,,,,,,,,,,
,1455,6705.546735395189,0.0,14240.5619389191,0.20618556701030236,IsNationalDay,RevenueCenter_8,,,,,,,,0.0,,,,,,,,,,,,
,1455,131.93127147766322,35.0,208.63628511949864,0.2061855670102932,IsNationalDay,RevenueCenter_9,,,,,,,,0.0,,,,,,,,,,,,
,1332,131.92192192192192,35.0,210.1790181472244,0.1990842686820956,IsPostRamadan,RevenueCenter_9,,,0.0,,,,,,,,,,,,,,,,,
,1455,44.582817869415805,18.0,71.16508197857294,0.14751864790349573,IsNationalDay,RevenueCenter_7,,,,,,,,0.0,,,,,,,,,,,,
,12,8730.6875,2977.25,11196.912323536606,0.14030779201528742,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-Dubai-Marathon
,1410,1475.021865248227,997.0,1414.9615234365274,0.13537197984624605,IsEid,RevenueCenter_1,0.0,,,,,,,,,,,,,,,,,,,
,1419,4511.711937984496,1522.0,6196.244159866248,0.07243477365924819,IsAirshow,RevenueCenter_3,,,,,,,,,,,,,0.0,,,,,,,
,1455,8724.375353951891,4515.0,8638.641187195375,0.06790796690577887,IsNationalDay,RevenueCenter_5,,,,,,,,0.0,,,,,,,,,,,,
,1410,131.70212765957447,35.0,210.23163471936314,0.03214322132713595,IsEid,RevenueCenter_9,0.0,,,,,,,,,,,,,,,,,,,
,1440,454.04926388888885,339.75,538.8921524273248,0.02612249436389284,IsNewYear,RevenueCenter_2,,,,,,,,,0.0,,,,,,,,,,,
,57,476.29824561403507,309.0,420.524438091987,0.023620495606799376,RevenueImpact,RevenueCenter_6,,,,,,,,,,,,,,,,,,,Boost,
,1458,131.65980795610426,35.0,208.50716369659287,0.0,IsWorldCup,RevenueCenter_9,,,,,,,0.0,,,,,,,,,,,,,
,1458,8718.454828532236,4508.5,8634.380033411047,0.0,IsArtDubai,RevenueCenter_5,,,,,,,,,,,,,,0.0,,,,,,
,1458,8718.454828532236,4508.5,8634.380033411047,0.0,IsFilmFestival,RevenueCenter_5,,,,,,,,,,,,0.0,,,,,,,,
,1458,8718.454828532236,4508.5,8634.380033411047,0.0,IsWorldCup,RevenueCenter_5,,,,,,,0.0,,,,,,,,,,,,,
,1458,6.858710562414266e-05,0.0,0.0026189140043946253,0.0,IsWorldCup,RevenueCenter_4,,,,,,,0.0,,,,,,,,,,,,,
,1458,453.9306858710562,341.5,537.0736846917847,0.0,IsArtDubai,RevenueCenter_2,,,,,,,,,,,,,,0.0,,,,,,
,1458,453.9306858710562,341.5,537.0736846917847,0.0,IsFilmFestival,RevenueCenter_2,,,,,,,,,,,,0.0,,,,,,,,
,1458,44.51714677640604,18.0,71.10862509105927,0.0,IsWorldCup,RevenueCenter_7,,,,,,,0.0,,,,,,,,,,,,,
,1458,131.65980795610426,35.0,208.50716369659287,0.0,IsFilmFestival,RevenueCenter_9,,,,,,,,,,,,0.0,,,,,,,,
,1458,131.65980795610426,35.0,208.50716369659287,0.0,IsArtDubai,RevenueCenter_9,,,,,,,,,,,,,,0.0,,,,,,
,1458,476.18576817558295,233.5,2051.608747162218,0.0,IsArtDubai,RevenueCenter_6,,,,,,,,,,,,,,0.0,,,,,,
,1458,6691.749314128944,0.0,14229.140501395674,0.0,IsWorldCup,RevenueCenter_8,,,,,,,0.0,,,,,,,,,,,,,
,1458,476.18576817558295,233.5,2051.608747162218,0.0,IsWorldCup,RevenueCenter_6,,,,,,,0.0,,,,,,,,,,,,,
,1458,453.9306858710562,341.5,537.0736846917847,0.0,IsWorldCup,RevenueCenter_2,,,,,,,0.0,,,,,,,,,,,,,
,1458,44.51714677640604,18.0,71.10862509105927,0.0,IsArtDubai,RevenueCenter_7,,,,,,,,,,,,,,0.0,,,,,,
,1458,6.858710562414266e-05,0.0,0.0026189140043946253,0.0,IsFilmFestival,RevenueCenter_4,,,,,,,,,,,,0.0,,,,,,,,
,1458,6691.749314128944,0.0,14229.140501395674,0.0,IsArtDubai,RevenueCenter_8,,,,,,,,,,,,,,0.0,,,,,,
,1458,44.51714677640604,18.0,71.10862509105927,0.0,IsFilmFestival,RevenueCenter_7,,,,,,,,,,,,0.0,,,,,,,,
,1458,6691.749314128944,0.0,14229.140501395674,0.0,IsFilmFestival,RevenueCenter_8,,,,,,,,,,,,0.0,,,,,,,,
,1458,6.858710562414266e-05,0.0,0.0026189140043946253,0.0,IsArtDubai,RevenueCenter_4,,,,,,,,,,,,,,0.0,,,,,,
,1458,476.18576817558295,233.5,2051.608747162218,0.0,IsFilmFestival,RevenueCenter_6,,,,,,,,,,,,0.0,,,,,,,,
,1458,4508.446255144033,1529.5,6166.37477377222,-2.017312950631752e-14,IsArtDubai,RevenueCenter_3,,,,,,,,,,,,,,0.0,,,,,,
,1458,4508.446255144033,1529.5,6166.37477377222,-2.017312950631752e-14,IsFilmFestival,RevenueCenter_3,,,,,,,,,,,,0.0,,,,,,,,
,1458,4508.446255144033,1529.5,6166.37477377222,-2.017312950631752e-14,IsWorldCup,RevenueCenter_3,,,,,,,0.0,,,,,,,,,,,,,
,1458,1473.0277983539092,1013.0,1401.572563732458,-3.0871606862724426e-14,IsWorldCup,RevenueCenter_1,,,,,,,0.0,,,,,,,,,,,,,
,1458,1473.0277983539092,1013.0,1401.572563732458,-3.0871606862724426e-14,IsFilmFestival,RevenueCenter_1,,,,,,,,,,,,0.0,,,,,,,,
,1458,1473.0277983539092,1013.0,1401.572563732458,-3.0871606862724426e-14,IsArtDubai,RevenueCenter_1,,,,,,,,,,,,,,0.0,,,,,,
,1455,453.9260756013745,341.0,537.5775455698353,-0.0010156329644978072,IsNationalDay,RevenueCenter_2,,,,,,,,0.0,,,,,,,,,,,,
,1455,4507.252329896907,1524.0,6168.728955113436,-0.026481966947356432,IsNationalDay,RevenueCenter_3,,,,,,,,0.0,,,,,,,,,,,,
,1428,131.624649859944,35.0,208.54783441165003,-0.02670374255140593,IsMarathon,RevenueCenter_9,,,,,,,,,,0.0,,,,,,,,,,
,1428,475.9435224089636,231.0,2072.1070692776743,-0.050872113954073386,IsMarathon,RevenueCenter_6,,,,,,,,,,0.0,,,,,,,,,,
,1455,1471.985243986254,1005.0,1402.3142416883652,-0.07077628601582762,IsNationalDay,RevenueCenter_1,,,,,,,,0.0,,,,,,,,,,,,
,1428,4503.631890756303,1529.5,6169.963554741664,-0.10678544481345421,IsMarathon,RevenueCenter_3,,,,,,,,,,0.0,,,,,,,,,,
,1440,4502.4892291666665,1550.475,6164.068249521995,-0.13213035356849237,IsNewYear,RevenueCenter_3,,,,,,,,,0.0,,,,,,,,,,,
,1419,8705.291360112755,4537.0,8580.105878717242,-0.15098396078628903,IsFoodFestival,RevenueCenter_5,,,,,,,,,,,,,,,0.0,,,,,
,1365,44.43589743589744,16.0,72.17514763570487,-0.18251246180867256,IsDSF,RevenueCenter_7,,,,,0.0,,,,,,,,,,,,,,,
0.0,1029,44.43051506316812,21.0,68.26879725628724,-0.1946030226803042,IsRamadan,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,
,1419,4497.267223396759,1522.0,6174.639183897534,-0.24795752493489429,IsFoodFestival,RevenueCenter_3,,,,,,,,,,,,,,,0.0,,,,,
,1440,8694.794194444445,4522.5,8581.846384961065,-0.2713856360230159,IsNewYear,RevenueCenter_5,,,,,,,,,0.0,,,,,,,,,,,
,12,131.25,57.5,171.0678360927458,-0.3112627630756462,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Eid-Adha
,1440,474.6856597222222,230.5,2063.522174648246,-0.31502588981357216,IsNewYear,RevenueCenter_6,,,,,,,,,0.0,,,,,,,,,,,
,1455,474.6827147766323,232.5,2053.381750384327,-0.315644334501919,IsNationalDay,RevenueCenter_6,,,,,,,,0.0,,,,,,,,,,,,
,1365,452.4102124542124,337.0,547.3608489013433,-0.33495717830270366,IsDSF,RevenueCenter_2,,,,,0.0,,,,,,,,,,,,,,,
,1410,44.35390070921986,16.0,71.91883093045378,-0.36670379619364835,IsEid,RevenueCenter_7,0.0,,,,,,,,,,,,,,,,,,,
,1428,452.0633333333333,341.0,537.2952068780077,-0.4113739378820853,IsMarathon,RevenueCenter_2,,,,,,,,,,0.0,,,,,,,,,,
,1419,6658.81289640592,0.0,14321.714574251037,-0.49219443492126425,IsFoodFestival,RevenueCenter_8,,,,,,,,,,,,,,,0.0,,,,,
,1428,8674.854544817927,4493.5,8570.17786847937,-0.5000918691649606,IsMarathon,RevenueCenter_5,,,,,,,,,,0.0,,,,,,,,,,
,15,451.3,417.0,307.037445366429,-0.5795347071564713,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,1440,44.24791666666667,18.0,70.60705942530097,-0.604778448833696,IsNewYear,RevenueCenter_7,,,,,,,,,0.0,,,,,,,,,,,
,1419,1463.3515221987316,997.0,1402.0568816204404,-0.6568970501433339,IsFoodFestival,RevenueCenter_1,,,,,,,,,,,,,,,0.0,,,,,
,1419,6644.138830162086,0.0,14251.514694846523,-0.7114803877415605,IsAirshow,RevenueCenter_8,,,,,,,,,,,,,0.0,,,,,,,
,1419,450.47282593375616,338.5,532.0121625323492,-0.7617594590823245,IsAirshow,RevenueCenter_2,,,,,,,,,,,,,0.0,,,,,,,
,1419,130.62367864693445,35.0,208.48141326914634,-0.7869746472023239,IsFoodFestival,RevenueCenter_9,,,,,,,,,,,,,,,0.0,,,,,
,1266,44.13823064770932,16.0,72.56738893243752,-0.8511689453052285,IsSummerEvent,RevenueCenter_7,,,,,,0.0,,,,,,,,,,,,,,
,1398,8640.695436337626,4242.0,8618.600144272032,-0.8918941913896555,IsLast10Ramadan,RevenueCenter_5,,,,0.0,,,,,,,,,,,,,,,,
,1428,1459.8377661064426,984.9,1393.2814843354504,-0.8954367502233708,IsMarathon,RevenueCenter_1,,,,,,,,,,0.0,,,,,,,,,,
,48,130.41666666666666,85.0,150.83397006252505,-0.9442071264846968,IsEid,RevenueCenter_9,1.0,,,,,,,,,,,,,,,,,,,
,12,6625.0,0.0,18454.027646116618,-0.9974867705819441,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Dubai-Marathon
,1419,44.05355884425652,17.0,70.8481457261974,-1.0413693727451905,IsFoodFestival,RevenueCenter_7,,,,,,,,,,,,,,,0.0,,,,,
,1332,6618.714714714714,0.0,14121.848598751138,-1.0914126633528367,IsPostRamadan,RevenueCenter_8,,,0.0,,,,,,,,,,,,,,,,,
,1200,8607.917591666666,4533.5,8466.709390957643,-1.2678535249597545,IsPreEvent,RevenueCenter_5,,,,,,,,,,,,,,,,0.0,,,,
,1332,43.950450450450454,17.0,69.03315729929378,-1.2729843824041533,IsPostRamadan,RevenueCenter_7,,,0.0,,,,,,,,,,,,,,,,,
,1440,1454.2522430555555,997.0,1359.9855822405589,-1.2746232840504212,IsNewYear,RevenueCenter_1,,,,,,,,,0.0,,,,,,,,,,,
,1419,469.7331571529246,226.0,2061.964815543102,-1.3550617120247677,IsAirshow,RevenueCenter_6,,,,,,,,,,,,,0.0,,,,,,,
,57,1451.5833333333333,1205.5,1430.5538546352964,-1.45580857635819,RevenueImpact,RevenueCenter_1,,,,,,,,,,,,,,,,,,,Boost,
,21,4442.0142857142855,1023.0,5733.8257663217955,-1.4735003074274409,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Dubai-Food-Festival
,1242,43.84621578099839,17.0,69.55084185624433,-1.5071293737163678,IsPostEvent,RevenueCenter_7,,,,,,,,,,,,,,,,,0.0,,,
,99,8575.895959595959,4254.0,8295.928107273769,-1.6351391587157833,TourismIntensity,RevenueCenter_5,,,,,,,,,,,,,,,,,,High,,
,981,8571.807013251784,3910.0,8770.771953946918,-1.6820390558259097,TourismIntensity,RevenueCenter_5,,,,,,,,,,,,,,,,,,Normal,,
,201,43.72139303482587,25.0,60.306069263795926,-1.787521885840876,TourismIntensity,RevenueCenter_7,,,,,,,,,,,,,,,,,,Medium,,
1.0,429,4427.062121212121,1456.0,7167.752055120883,-1.805148144752862,IsRamadan,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,
,1332,8560.799361861862,4453.0,8462.336072361808,-1.8082959626564432,IsPreRamadan,RevenueCenter_5,,0.0,,,,,,,,,,,,,,,,,,
,1419,445.30615926708947,340.0,467.410389584781,-1.899965539323908,IsFoodFestival,RevenueCenter_2,,,,,,,,,,,,,,,0.0,,,,,
,3,8548.0,11069.5,7346.780876683339,-1.9551036494953373,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Flag-Day
,1428,43.61204481792717,18.0,69.37972796356239,-2.0331535689492295,IsMarathon,RevenueCenter_7,,,,,,,,,,0.0,,,,,,,,,,
,57,6553.596491228071,0.0,14326.149254397467,-2.06452478142267,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,18,444.44444444444446,402.25,373.761951958765,-2.089799549111427,IsNewYear,RevenueCenter_2,,,,,,,,,1.0,,,,,,,,,,,
,126,128.88888888888889,60.0,190.68601300450842,-2.1046051260679386,IsPostRamadan,RevenueCenter_9,,,1.0,,,,,,,,,,,,,,,,,
,258,128.67248062015503,0.0,228.5447241828156,-2.2689743987361846,IsPreEvent,RevenueCenter_9,,,,,,,,,,,,,,,,1.0,,,,
,216,1438.3208333333332,1000.0,1418.7957424262115,-2.3561649725389495,IsPostEvent,RevenueCenter_1,,,,,,,,,,,,,,,,,1.0,,,
,1419,464.7641649048626,225.0,2027.2961221044588,-2.398560401013267,IsFoodFestival,RevenueCenter_6,,,,,,,,,,,,,,,0.0,,,,,
,21,1436.142857142857,1070.0,1009.5727827013901,-2.5040220729215736,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,21,43.38095238095238,25.0,43.37335148507225,-2.5522623926469543,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,39,4389.625641025641,1882.75,5023.002523704425,-2.6355113800640555,IsAirshow,RevenueCenter_3,,,,,,,,,,,,,1.0,,,,,,,
,1365,463.5297435897436,221.0,2041.9249691259197,-2.6577914401618012,IsDSF,RevenueCenter_6,,,,,0.0,,,,,,,,,,,,,,,
,6,8468.0,3436.5,11235.985564248469,-2.872697438456542,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Dubai-Marathon
